Car Name,Transmission,Kilometers Run,Fuel Type,Body Type,Previous Owners,Price
2014 Maruti Swift,manual,"1,17,726 kms",Diesel,Hatchback,1,"3,40,000"
2015 Hyundai i20,manual,"1,00,799 kms",Petrol,Hatchback,1,"4,50,000"
2013 Maruti Swift,manual,"92,225 kms",Diesel,Hatchback,1,"2,80,000"
2015 Maruti Swift,manual,"1,04,763 kms",Petrol,Hatchback,1,"3,35,000"
2015 Maruti Swift,manual,"76,464 kms",Diesel,Hatchback,1,"4,17,000"
2017 Maruti Baleno,manual,"41,931 kms",Petrol,Hatchback,1,"5,75,000"
2014 Hyundai i20,manual,"1,37,878 kms",Diesel,Hatchback,1,"3,50,000"
2017 Maruti Ignis,manual,"7,500 kms",Petrol,Hatchback,1,"4,74,433"
2016 Maruti Alto K10,automatic,"22,310 kms",Petrol,Hatchback,1,"3,20,000"
2018 Maruti Swift,automatic,"21,113 kms",Petrol,Hatchback,1,"6,40,000"
2017 Maruti Swift,manual,"97,724 kms",Diesel,Hatchback,1,"4,10,000"
2016 Volkswagen Polo,automatic,"71,112 kms",Petrol,Hatchback,1,"5,50,000"
2017 Maruti Baleno,manual,"67,011 kms",Diesel,Hatchback,1,"5,50,000"
2018 Maruti Ignis,manual,"5,285 kms",Petrol,Hatchback,1,"4,80,000"
2020 Maruti S-Presso,manual,"18,716 kms",Petrol,Hatchback,1,"4,25,000"
2016 Maruti Celerio,manual,"36,370 kms",Petrol,Hatchback,1,"3,40,000"
2011 Maruti Zen Estilo,manual,"17,612 kms",Petrol,Hatchback,1,"2,10,000"
2014 Maruti Swift,manual,"55,154 kms",Petrol,Hatchback,1,"3,81,000"
2014 Honda Brio,automatic,"26,967 kms",Petrol,Hatchback,1,"4,15,000"
2016 Toyota Etios Liva,manual,"45,318 kms",Petrol,Hatchback,1,"4,40,000"
2012 Hyundai i20,manual,"86,921 kms",Diesel,Hatchback,1,"2,50,000"
2013 Maruti Wagon R,manual,"30,611 kms",Petrol,Hatchback,1,"2,45,000"
2016 Hyundai i20,manual,"47,238 kms",Petrol,Hatchback,1,"5,02,500"
2013 Maruti Swift,manual,"58,254 kms",Diesel,Hatchback,1,"3,68,000"
2014 Maruti Swift,manual,"73,111 kms",Petrol,Hatchback,1,"3,68,500"
2015 Maruti Swift,manual,"52,953 kms",Petrol,Hatchback,1,"3,60,000"
2017 Maruti Alto K10,manual,"23,354 kms",Petrol,Hatchback,1,"3,15,000"
2016 Maruti Swift,manual,"1,40,075 kms",Petrol,Hatchback,1,"3,75,000"
2020 Maruti Alto 800,manual,"1,886 kms",Petrol,Hatchback,1,"3,55,000"
2016 Hyundai i20,manual,"97,864 kms",Diesel,Hatchback,1,"4,90,000"
2012 Maruti Swift,manual,"65,584 kms",Diesel,Hatchback,1,"2,40,000"
2018 Maruti Ignis,manual,"16,091 kms",Petrol,Hatchback,1,"4,90,000"
2017 Maruti Alto 800,manual,"20,100 kms",Petrol,Hatchback,1,"2,66,000"
2017 Maruti Celerio,manual,"10,622 kms",Petrol,Hatchback,1,"4,06,000"
2016 Maruti Celerio,manual,"65,658 kms",Diesel,Hatchback,1,"2,59,500"
2014 Maruti Celerio,automatic,"51,735 kms",Petrol,Hatchback,1,"3,56,000"
2021 Maruti S-Presso,automatic,"6,596 kms",Petrol,Hatchback,1,"5,07,500"
2016 Maruti Celerio,manual,"83,670 kms",CNG,Hatchback,1,"4,21,500"
2016 Maruti Baleno,manual,"53,333 kms",Petrol,Hatchback,1,"5,13,000"
2018 Volkswagen Polo,manual,"50,099 kms",Petrol,Hatchback,1,"4,85,000"
2017 Hyundai EON,manual,"16,601 kms",Petrol,Hatchback,1,"2,77,500"
2016 Renault KWID,manual,"33,033 kms",Petrol,Hatchback,1,"2,75,500"
2019 Renault KWID,manual,"19,616 kms",Petrol,Hatchback,1,"3,41,500"
2016 Maruti Swift,manual,"1,28,871 kms",Petrol,Hatchback,1,"3,93,500"
2019 Maruti Swift,manual,"19,088 kms",Petrol,Hatchback,1,"5,21,500"
2017 Maruti Baleno,manual,"23,251 kms",Petrol,Hatchback,1,"5,40,000"
2013 Maruti Swift,manual,"92,578 kms",Petrol,Hatchback,1,"3,85,000"
2018 Maruti Swift,manual,"51,207 kms",Petrol,Hatchback,1,"5,00,000"
2015 Maruti Swift,manual,"1,00,471 kms",Petrol,Hatchback,1,"3,35,000"
2018 Maruti Alto K10,manual,"15,231 kms",Petrol,Hatchback,1,"3,40,000"
2011 Hyundai EON,manual,"1,25,857 kms",Petrol,Hatchback,1,"1,95,000"
2014 Hyundai EON,manual,"64,161 kms",Petrol,Hatchback,1,"2,64,500"
2015 Maruti Wagon R,manual,"44,835 kms",CNG,Hatchback,1,"3,89,500"
2019 Maruti Alto K10,manual,"7,990 kms",Petrol,Hatchback,1,"3,60,000"
2020 Maruti Ignis,manual,"17,963 kms",Petrol,Hatchback,1,"5,00,500"
2016 Renault KWID,manual,"54,667 kms",Petrol,Hatchback,1,"2,47,500"
2016 Maruti Wagon R,manual,"54,444 kms",Petrol,Hatchback,1,"3,73,500"
2013 Maruti Wagon R,manual,"1,03,818 kms",Petrol,Hatchback,1,"2,00,000"
2014 Toyota Etios Cross,manual,"20,555 kms",Petrol,Hatchback,1,"4,33,000"
2016 Maruti Baleno,manual,"11,840 kms",Petrol,Hatchback,1,"5,19,500"
2017 Maruti Baleno,automatic,"12,615 kms",Petrol,Hatchback,1,"6,25,000"
2014 Maruti Alto K10,manual,"55,485 kms",Petrol,Hatchback,1,"2,41,000"
2016 Hyundai Grand i10,manual,"1,17,379 kms",Petrol,Hatchback,1,"4,32,500"
2013 Maruti Wagon R,manual,"40,014 kms",Petrol,Hatchback,1,"2,82,500"
2015 Maruti Alto 800,manual,"65,107 kms",Petrol,Hatchback,1,"2,40,500"
2019 Maruti Baleno,manual,"19,186 kms",Petrol,Hatchback,1,"6,74,500"
2012 Maruti Alto K10,manual,"14,713 kms",Petrol,Hatchback,1,"2,33,000"
2014 Maruti Wagon R Stingray,manual,"59,078 kms",Petrol,Hatchback,1,"3,04,500"
2020 Maruti S-Presso,manual,"32,500 kms",Petrol,Hatchback,1,"4,34,500"
2015 Maruti Celerio,automatic,"25,226 kms",Petrol,Hatchback,1,"3,90,500"
2011 Maruti Swift,manual,"1,05,621 kms",Petrol,Hatchback,1,"2,65,000"
2016 Maruti Baleno,manual,"77,169 kms",Petrol,Hatchback,1,"4,49,000"
2018 Maruti Wagon R,manual,"29,628 kms",Petrol,Hatchback,1,"3,66,500"
2014 Maruti Swift,manual,"64,108 kms",Petrol,Hatchback,1,"3,60,000"
2015 Maruti Wagon R,automatic,"50,510 kms",Petrol,Hatchback,1,"3,69,000"
2019 Maruti Baleno,manual,"13,894 kms",Petrol,Hatchback,1,"6,62,500"
2018 Hyundai Grand i10,manual,"48,167 kms",Petrol,Hatchback,1,"4,60,000"
2019 Tata Tiago,automatic,"10,074 kms",Petrol,Hatchback,1,"4,91,000"
2017 Maruti Baleno,manual,"25,406 kms",Petrol,Hatchback,1,"5,70,000"
2019 Maruti S-Presso,manual,"10,074 kms",Petrol,Hatchback,1,"4,15,000"
2013 Maruti Swift,manual,"47,852 kms",Petrol,Hatchback,1,"3,85,000"
2015 Maruti Wagon R,manual,"40,447 kms",Petrol,Hatchback,1,"2,95,000"
2015 Hyundai i20,manual,"79,553 kms",Diesel,Hatchback,1,"4,60,000"
2015 Hyundai Grand i10,manual,"18,027 kms",Petrol,Hatchback,1,"3,88,000"
2019 Maruti Alto 800,manual,"25,949 kms",Petrol,Hatchback,1,"2,99,000"
2015 Hyundai Grand i10,manual,"56,200 kms",Diesel,Hatchback,1,"3,50,000"
2012 Honda Brio,manual,"99,649 kms",Petrol,Hatchback,1,"2,40,000"
2016 Maruti Wagon R,manual,"39,154 kms",Petrol,Hatchback,1,"3,35,000"
2011 Honda Jazz,manual,"68,107 kms",Petrol,Hatchback,1,"2,21,500"
2019 Ford Figo,manual,"28,638 kms",Petrol,Hatchback,1,"5,30,000"
2015 Maruti Ritz,manual,"8,671 kms",Petrol,Hatchback,1,"3,55,000"
2015 Hyundai Grand i10,manual,"52,282 kms",Petrol,Hatchback,1,"3,80,000"
2013 Hyundai EON,manual,"46,769 kms",Petrol,Hatchback,1,"2,00,000"
2019 Maruti Swift,manual,"14,749 kms",Petrol,Hatchback,1,"5,25,000"
2017 Maruti SX4 S Cross,manual,"96,780 kms",Diesel,Hatchback,1,"5,00,000"
2019 Tata Tiago,manual,"22,418 kms",Petrol,Hatchback,1,"5,25,000"
2018 Maruti Baleno,manual,"66,216 kms",Petrol,Hatchback,1,"5,35,000"
2014 Maruti Ritz,manual,"89,233 kms",Diesel,Hatchback,1,"2,75,000"
2016 Maruti Alto K10,manual,"41,147 kms",Petrol,Hatchback,1,"2,80,000"
2016 Maruti Wagon R,automatic,"66,135 kms",Petrol,Hatchback,1,"3,33,000"
2019 Hyundai Grand i10,manual,"7,182 kms",Petrol,Hatchback,1,"5,30,000"
2018 Maruti Ignis,manual,"39,414 kms",Petrol,Hatchback,1,"4,15,000"
2015 Honda Jazz,manual,"20,587 kms",Petrol,Hatchback,1,"4,95,000"
2012 Hyundai i20,manual,"52,000 kms",Petrol,Hatchback,1,"3,00,000"
2012 Hyundai i20,manual,"68,000 kms",Petrol,Hatchback,1,"3,10,000"
2020 Hyundai Grand i10 Nios,manual,"21,000 kms",Petrol,Hatchback,1,"6,25,000"
2016 Hyundai i20 Active,manual,"60,000 kms",Petrol,Hatchback,1,"5,75,003"
2017 Maruti Ignis,automatic,"65,000 kms",Diesel,Hatchback,1,"5,75,000"
2017 Maruti Baleno,manual,"65,000 kms",Diesel,Hatchback,1,"5,60,000"
2020 Maruti Swift,manual,"7,000 kms",Petrol,Hatchback,1,"6,50,000"
2018 Renault KWID,automatic,"50,000 kms",Petrol,Hatchback,1,"3,00,000"
2014 Maruti Wagon R Stingray,manual,"62,000 kms",Petrol,Hatchback,1,"2,75,000"
2014 Hyundai Grand i10,automatic,"60,000 kms",Petrol,Hatchback,1,"4,35,001"
2012 Honda Brio,manual,"65,000 kms",Petrol,Hatchback,1,"2,85,000"
2011 Toyota Etios Liva,manual,"67,000 kms",Petrol,Hatchback,1,"2,75,000"
2017 Hyundai i20,manual,"46,000 kms",Petrol,Hatchback,1,"5,85,000"
2018 Hyundai Santro,automatic,"8,500 kms",Petrol,Hatchback,1,"4,90,000"
2021 Hyundai Grand i10 Nios,manual,"5,000 kms",Petrol,Hatchback,1,"6,90,000"
2014 Hyundai i20,manual,"52,000 kms",Petrol,Hatchback,1,"4,60,000"
2020 Hyundai Grand i10,manual,"14,000 kms",Petrol,Hatchback,1,"5,91,000"
2011 Skoda Fabia,manual,"30,000 kms",Petrol,Hatchback,1,"2,25,000"
2015 Maruti Swift,manual,"59,000 kms",Petrol,Hatchback,1,"4,35,001"
2017 Toyota Etios Liva,manual,"52,000 kms",Petrol,Hatchback,1,"4,75,001"
2015 Hyundai Grand i10,manual,"47,000 kms",Petrol,Hatchback,1,"3,85,001"
2017 Hyundai Grand i10,manual,"33,000 kms",Petrol,Hatchback,1,"4,75,000"
2016 Hyundai i20,manual,"88,000 kms",Diesel,Hatchback,1,"5,40,000"
2012 Honda Brio,manual,"40,000 kms",Petrol,Hatchback,1,"2,90,000"
2014 Honda Brio,manual,"41,000 kms",Petrol,Hatchback,1,"3,60,000"
2017 Honda Brio,automatic,"36,000 kms",Petrol,Hatchback,1,"5,25,001"
2016 Honda Jazz,automatic,"18,000 kms",Petrol,Hatchback,1,"6,25,001"
2015 Hyundai i20,manual,"62,000 kms",Petrol,Hatchback,1,"5,25,001"
2016 Maruti Celerio,manual,"65,000 kms",CNG,Hatchback,1,"4,01,000"
2017 Datsun RediGO,manual,"26,034 kms",Petrol,Hatchback,1,"2,56,000"
2018 Renault KWID,automatic,"32,903 kms",Petrol,Hatchback,1,"2,99,000"
2014 Hyundai i20,manual,"68,000 kms",Petrol,Hatchback,1,"4,75,000"
2010 Maruti Swift,manual,"72,000 kms",Petrol,Hatchback,1,"2,25,000"
2017 Hyundai i20,manual,"45,000 kms",Petrol,Hatchback,1,"5,85,000"
2014 Chevrolet Beat,manual,"65,000 kms",Petrol,Hatchback,1,"1,95,000"
2019 Toyota Glanza,manual,"14,000 kms",Petrol,Hatchback,1,"7,45,001"
2019 Maruti Alto 800,manual,"40,199 kms",CNG,Hatchback,1,"4,05,000"
2011 Maruti Wagon R,manual,"61,863 kms",Petrol,Hatchback,1,"2,10,000"
2017 Maruti Swift,manual,"50,220 kms",Petrol,Hatchback,1,"4,35,000"
2012 Maruti Alto K10,manual,"32,000 kms",Petrol,Hatchback,1,"2,15,000"
2016 Hyundai i10,manual,"56,000 kms",Petrol,Hatchback,1,"3,55,000"
2017 Renault KWID,automatic,"53,000 kms",Petrol,Hatchback,1,"3,25,000"
2015 Maruti Alto 800,manual,"75,360 kms",Petrol,Hatchback,2,"2,43,500"
2014 Maruti Wagon R,manual,"74,492 kms",Petrol,Hatchback,2,"2,78,000"
2014 Honda Brio,manual,"29,584 kms",Petrol,Hatchback,2,"3,37,000"
2017 Datsun RediGO,manual,"42,053 kms",Petrol,Hatchback,2,"2,25,000"
2019 Hyundai i20,manual,"16,065 kms",Petrol,Hatchback,2,"6,20,000"
2011 Hyundai i20,manual,"76,856 kms",Petrol,Hatchback,2,"2,29,500"
2016 Honda Jazz,manual,"34,092 kms",Petrol,Hatchback,2,"4,10,500"
2012 Maruti Alto,manual,"41,545 kms",Petrol,Hatchback,2,"2,01,000"
2013 Hyundai i10,automatic,"55,799 kms",Petrol,Hatchback,2,"3,14,500"
2019 Renault KWID,manual,"8,533 kms",Petrol,Hatchback,2,"3,15,000"
2011 Hyundai i10,manual,"58,393 kms",Petrol,Hatchback,2,"2,12,000"
2018 Renault KWID,manual,"52,884 kms",Petrol,Hatchback,2,"2,70,500"
2013 Honda Brio,manual,"56,844 kms",Petrol,Hatchback,2,"2,78,500"
2012 Maruti Swift,manual,"62,064 kms",Petrol,Hatchback,2,"2,85,000"
2009 Maruti Wagon R,manual,"1,20,000 kms",LPG,Hatchback,2,"1,56,000"
2015 Audi A3,automatic,"20,000 kms",Diesel,Hatchback,2,"17,00,000"
2013 Toyota Etios Liva,manual,"72,247 kms",Diesel,Hatchback,2,"3,60,000"
2011 Hyundai EON,manual,"1,25,857 kms",Petrol,Hatchback,2,"1,95,000"
2019 Jaguar XE,automatic,"27,500 kms",Diesel,Hatchback,2,"32,75,000"
2019 Mercedes-Benz V-Class,automatic,"16,500 kms",Diesel,Hatchback,2,"78,00,000"
2018 Hyundai Santro,manual,"19,773 kms",Petrol,Hatchback,2,"4,34,500"
2017 Renault KWID,manual,"63,515 kms",Petrol,Hatchback,2,"2,18,500"
2020 Maruti Wagon R,manual,"16,647 kms",Petrol,Hatchback,2,"4,83,500"
2018 Maruti Swift,manual,"9,860 kms",Petrol,Hatchback,2,"5,59,000"
2018 Maruti Wagon R,manual,"46,859 kms",Petrol,Hatchback,2,"3,82,000"
2013 Hyundai i10,manual,"1,10,923 kms",Petrol,Hatchback,2,"2,51,500"
2016 Hyundai Grand i10,manual,"63,759 kms",Diesel,Hatchback,2,"3,50,000"
2013 Honda Brio,manual,"79,651 kms",Petrol,Hatchback,2,"2,65,000"
2015 Honda Jazz,manual,"61,337 kms",Petrol,Hatchback,2,"4,00,000"
2018 Maruti Baleno,manual,"23,561 kms",Petrol,Hatchback,2,"5,95,000"
2014 Maruti Alto 800,manual,"30,553 kms",Petrol,Hatchback,2,"2,25,000"
2017 Maruti Alto K10,manual,"7,916 kms",Petrol,Hatchback,2,"2,99,000"
2013 Honda Brio,manual,"56,619 kms",Petrol,Hatchback,2,"2,50,000"
2013 Maruti Alto K10,manual,"33,596 kms",Petrol,Hatchback,2,"2,03,000"
2011 Hyundai i10,manual,"75,833 kms",Petrol,Hatchback,2,"2,36,000"
2013 Hyundai i20,manual,"78,703 kms",Petrol,Hatchback,2,"3,35,000"
2013 Maruti Alto 800,manual,"87,140 kms",Petrol,Hatchback,2,"1,75,000"
2011 Hyundai i10,automatic,"55,107 kms",Petrol,Hatchback,2,"2,45,000"
2016 Renault KWID,manual,"76,179 kms",Petrol,Hatchback,2,"2,23,000"
2014 Maruti Swift,manual,"67,732 kms",Petrol,Hatchback,2,"3,36,000"
2013 Honda Brio,manual,"88,589 kms",Petrol,Hatchback,2,"2,80,000"
2012 Maruti Alto K10,manual,"54,644 kms",Petrol,Hatchback,2,"1,75,000"
2012 Hyundai i10,manual,"76,591 kms",Petrol,Hatchback,2,"2,25,000"
2016 Maruti Baleno,manual,"47,156 kms",Petrol,Hatchback,2,"4,37,000"
2011 Hyundai i20,manual,"69,744 kms",Petrol,Hatchback,2,"2,80,000"
2015 Maruti Swift,manual,"94,579 kms",Diesel,Hatchback,2,"3,80,000"
2013 Hyundai i10,manual,"47,884 kms",Petrol,Hatchback,2,"2,54,500"
2019 Maruti Ignis,automatic,"17,122 kms",Petrol,Hatchback,2,"5,20,000"
2016 Maruti Alto 800,manual,"38,482 kms",Petrol,Hatchback,2,"2,30,000"
2011 Maruti Wagon R,manual,"44,653 kms",Petrol,Hatchback,2,"1,95,000"
2017 Hyundai i20,manual,"23,321 kms",Petrol,Hatchback,2,"5,80,000"
2017 Maruti Alto K10,manual,"18,128 kms",Petrol,Hatchback,2,"3,19,000"
2014 Hyundai EON,manual,"53,346 kms",Petrol,Hatchback,2,"2,05,000"
2016 Maruti Alto K10,automatic,"74,633 kms",Petrol,Hatchback,2,"2,95,000"
2012 Maruti Wagon R,manual,"59,096 kms",CNG,Hatchback,2,"3,07,500"
2015 Hyundai Grand i10,manual,"34,871 kms",Petrol,Hatchback,2,"3,89,000"
2012 Hyundai i10,manual,"50,712 kms",Petrol,Hatchback,2,"2,35,000"
2015 Renault KWID,manual,"96,227 kms",Petrol,Hatchback,2,"2,07,500"
2013 Hyundai Grand i10,manual,"62,000 kms",Diesel,Hatchback,2,"2,80,000"
2013 Hyundai EON,manual,"70,123 kms",Petrol,Hatchback,2,"1,90,000"
2008 Maruti Zen Estilo,manual,"67,065 kms",Petrol,Hatchback,2,"85,000"
2014 Ford Figo,manual,"68,000 kms",Diesel,Hatchback,2,"2,49,000"
2011 Maruti Ritz,manual,"62,000 kms",Petrol,Hatchback,2,"2,20,000"
2008 Maruti Zen Estilo,manual,"55,000 kms",Petrol,Hatchback,2,"68,500"
2013 Chevrolet Sail Hatchback,manual,"64,290 kms",Petrol,Hatchback,2,"1,55,000"
2009 Hyundai i10,manual,"70,430 kms",Petrol,Hatchback,2,"1,39,900"
2016 Tata Nano,automatic,"12,000 kms",Petrol,Hatchback,2,"1,90,000"
2016 Tata Nano,manual,"34,000 kms",Petrol,Hatchback,2,"1,65,000"
2011 Maruti Ritz,manual,"30,000 kms",Petrol,Hatchback,2,"2,35,000"
2009 Honda Jazz,manual,"58,000 kms",Petrol,Hatchback,2,"2,45,000"
2018 Hyundai i20,automatic,"31,000 kms",Petrol,Hatchback,2,"7,10,000"
2018 Renault KWID,automatic,"16,000 kms",Petrol,Hatchback,2,"3,49,000"
2009 Hyundai i10,manual,"83,123 kms",Petrol,Hatchback,2,"1,48,000"
2016 Maruti Wagon R,manual,"70,000 kms",CNG,Hatchback,2,"3,25,000"
2012 Maruti Swift,manual,"45,000 kms",Diesel,Hatchback,2,"3,00,000"
2015 Maruti Swift,manual,"85,000 kms",Diesel,Hatchback,2,"3,99,000"
2014 Hyundai i10,manual,"78,000 kms",Petrol,Hatchback,2,"2,99,000"
2014 Hyundai i10,manual,"77,000 kms",Petrol,Hatchback,2,"2,99,000"
2012 Maruti Wagon R,manual,"67,000 kms",CNG,Hatchback,2,"2,61,000"
2010 Hyundai i10,manual,"71,000 kms",Petrol,Hatchback,2,"1,85,000"
2012 Mercedes-Benz B Class,automatic,"80,000 kms",Petrol,Hatchback,2,"7,95,000"
2010 Maruti Wagon R,manual,"50,000 kms",Petrol,Hatchback,2,"1,85,000"
2013 Hyundai Santro Xing,manual,"62,154 kms",Petrol,Hatchback,2,"1,99,000"
2015 Hyundai Grand i10,manual,"59,000 kms",Diesel,Hatchback,2,"3,55,000"
2015 Hyundai Grand i10,manual,"60,000 kms",Diesel,Hatchback,2,"3,50,000"
2013 Maruti Swift,manual,"49,321 kms",Petrol,Hatchback,2,"3,10,000"
2009 Hyundai i20,manual,"83,123 kms",Petrol,Hatchback,2,"1,85,000"
2012 Maruti Wagon R,manual,"68,000 kms",CNG,Hatchback,2,"2,45,000"
2013 Volkswagen Polo,manual,"73,093 kms",Diesel,Hatchback,2,"2,52,000"
2012 Hyundai i20,manual,"80,000 kms",Diesel,Hatchback,2,"2,50,000"
2008 Maruti Wagon R,manual,"1,10,000 kms",Petrol,Hatchback,2,"90,000"
2015 Hyundai EON,manual,"40,000 kms",Petrol,Hatchback,2,"1,99,999"
2010 Maruti Ritz,manual,"90,000 kms",Petrol,Hatchback,2,"1,40,000"
2015 Hyundai EON,manual,"35,000 kms",Petrol,Hatchback,2,"1,85,000"
2010 Hyundai i10,manual,"80,000 kms",Petrol,Hatchback,2,"1,15,000"
2012 Volkswagen Polo,manual,"1,00,000 kms",Diesel,Hatchback,2,"2,00,000"
2008 Maruti Alto,manual,"90,000 kms",Petrol,Hatchback,2,"80,000"
2008 Hyundai i10,manual,"70,000 kms",Petrol,Hatchback,2,"1,10,000"
2012 Maruti Ritz,manual,"1,87,245 kms",Diesel,Hatchback,2,"1,40,000"
2013 Nissan Micra,manual,"70,000 kms",Diesel,Hatchback,2,"1,40,000"
2010 Maruti Estilo,manual,"1,00,000 kms",Petrol,Hatchback,2,"95,000"
2009 Maruti Alto,manual,"40,000 kms",Petrol,Hatchback,2,"99,000"
2017 Datsun RediGO,manual,"49,000 kms",Petrol,Hatchback,2,"2,70,000"
2011 Hyundai i10,manual,"80,000 kms",Petrol,Hatchback,2,"2,50,000"
2011 Hyundai i20,manual,"50,000 kms",Petrol,Hatchback,2,"2,20,000"
2002 Maruti Wagon R,manual,"1,00,000 kms",Petrol,Hatchback,2,"1,75,000"
2012 Volkswagen Polo,manual,"80,000 kms",Diesel,Hatchback,2,"2,10,000"
2013 Maruti Wagon R,manual,"80,000 kms",CNG,Hatchback,2,"2,20,000"
2012 Maruti Alto,manual,"32,600 kms",Petrol,Hatchback,2,"1,70,000"
2011 Maruti Swift,manual,"90,000 kms",Diesel,Hatchback,2,"1,50,000"
2011 Hyundai i10,manual,"1,10,000 kms",Petrol,Hatchback,2,"1,40,000"
2007 Maruti Alto,manual,"1,20,000 kms",Petrol,Hatchback,2,"60,000"
2010 Maruti Wagon R,manual,"90,000 kms",Petrol,Hatchback,2,"1,65,000"
2008 Maruti 800,manual,"70,000 kms",Petrol,Hatchback,2,"80,000"
2013 Toyota Etios Liva,manual,"1,20,000 kms",Petrol,Hatchback,2,"2,00,000"
2016 Maruti Wagon R,manual,"70,000 kms",CNG,Hatchback,2,"3,20,000"
2013 Maruti Alto K10,manual,"60,000 kms",Petrol,Hatchback,2,"1,60,000"
2011 Maruti Zen Estilo,manual,"1,47,000 kms",Petrol,Hatchback,2,"1,50,000"
2009 Tata Indica,manual,"20,000 kms",Petrol,Hatchback,2,"90,000"
2018 Tata Tiago,automatic,"43,000 kms",Petrol,Hatchback,2,"4,30,000"
2007 Maruti Alto,manual,"1,20,000 kms",Petrol,Hatchback,2,"75,000"
2013 Maruti Ritz,manual,"60,000 kms",Diesel,Hatchback,2,"2,10,000"
2016 Hyundai i20,automatic,"40,000 kms",Petrol,Hatchback,2,"5,50,000"
2012 Maruti Swift,manual,"78,000 kms",Diesel,Hatchback,2,"3,35,000"
2007 Maruti Zen Estilo,manual,"80,000 kms",Petrol,Hatchback,2,"70,000"
2011 Tata Nano,manual,"70,000 kms",Petrol,Hatchback,2,"55,000"
2017 Hyundai i20,manual,"35,000 kms",Petrol,Hatchback,2,"5,50,000"
2014 Maruti Wagon R,manual,"87,000 kms",CNG,Hatchback,2,"3,25,000"
2007 Maruti Swift,manual,"1,00,000 kms",Petrol,Hatchback,2,"1,00,000"
2010 Chevrolet Spark,manual,"80,000 kms",Petrol,Hatchback,2,"83,000"
2010 Maruti Wagon R,manual,"80,000 kms",Petrol,Hatchback,2,"1,60,000"
2013 Maruti Swift,manual,"1,20,000 kms",Diesel,Hatchback,2,"2,60,000"
2011 Skoda Fabia,manual,"1,20,000 kms",Diesel,Hatchback,2,"1,10,000"
2011 Chevrolet Beat,manual,"80,000 kms",Petrol,Hatchback,2,"1,02,500"
2012 Maruti Swift,manual,"60,000 kms",Diesel,Hatchback,2,"2,95,000"
2008 Hyundai i10,manual,"1,10,000 kms",Petrol,Hatchback,2,"1,10,000"
2010 Maruti Alto K10,manual,"1,80,000 kms",Petrol,Hatchback,2,"1,40,000"
2015 Hyundai i20,manual,"1,10,000 kms",Diesel,Hatchback,2,"3,99,999"
2016 Maruti Wagon R,manual,"70,000 kms",CNG,Hatchback,2,"2,75,000"
2013 Maruti Wagon R,manual,"60,000 kms",CNG,Hatchback,2,"2,40,000"
2009 Hyundai Santro Xing,manual,"1,20,000 kms",CNG,Hatchback,2,"13,500"
2010 Maruti Swift,manual,"1,61,000 kms",Petrol,Hatchback,2,"1,90,000"
2007 Maruti Swift,manual,"78,000 kms",Petrol,Hatchback,2,"1,24,000"
2011 Maruti Alto,manual,"70,000 kms",CNG,Hatchback,2,"17,000"
2011 Maruti Swift,manual,"70,000 kms",Petrol,Hatchback,2,"2,50,000"
2006 Hyundai Santro,manual,"80,000 kms",Petrol,Hatchback,2,"45,000"
2013 Toyota Etios Liva,manual,"80,000 kms",Petrol,Hatchback,2,"2,80,000"
2018 Ford Figo,manual,"25,000 kms",Diesel,Hatchback,2,"3,80,000"
2012 Hyundai i20,manual,"90,000 kms",Petrol,Hatchback,2,"3,00,000"
2010 Maruti Wagon R,manual,"70,000 kms",Petrol,Hatchback,2,"1,75,000"
2012 Tata Nano,manual,"22,000 kms",Petrol,Hatchback,2,"79,000"
2007 Hyundai i10,manual,"68,000 kms",Petrol,Hatchback,2,"3,00,000"
2010 Maruti Alto K10,manual,"55,000 kms",Petrol,Hatchback,2,"1,45,000"
2011 Maruti Alto K10,manual,"70,000 kms",Petrol,Hatchback,2,"1,40,000"
2012 Hyundai i10,manual,"57,000 kms",Petrol,Hatchback,2,"2,25,000"
2009 Skoda Fabia,manual,"81,000 kms",Petrol,Hatchback,2,"1,55,000"
2015 Tata Nano,manual,"11,000 kms",Petrol,Hatchback,2,"1,40,000"
2012 Volkswagen Polo,manual,"80,000 kms",Diesel,Hatchback,2,"2,75,032"
2010 Hyundai i10,manual,"60,123 kms",Petrol,Hatchback,2,"1,58,000"
2014 Hyundai i10,manual,"65,000 kms",Petrol,Hatchback,2,"2,91,000"
2013 Hyundai i20,manual,"67,000 kms",Diesel,Hatchback,2,"3,65,000"
2013 Hyundai Grand i10,manual,"53,000 kms",Diesel,Hatchback,2,"3,95,000"
2012 Honda Brio,manual,"38,000 kms",Petrol,Hatchback,2,"2,45,000"
2016 Mini Cooper Countryman,automatic,"19,000 kms",Diesel,Hatchback,2,"22,46,000"
2012 Hyundai i10,manual,"39,000 kms",Petrol,Hatchback,2,"2,49,000"
2016 Maruti Wagon R,manual,"70,000 kms",CNG,Hatchback,2,"3,31,000"
2018 Hyundai i20,manual,"14,000 kms",Petrol,Hatchback,2,"6,90,000"
2014 Maruti Wagon R,manual,"52,000 kms",CNG,Hatchback,2,"2,65,000"
2010 Ford Figo,manual,"33,000 kms",Petrol,Hatchback,2,"1,70,000"
2014 Maruti Swift,manual,"78,000 kms",Diesel,Hatchback,2,"3,65,000"
2013 Honda Brio,manual,"8,75,241 kms",Petrol,Hatchback,2,"2,39,999"
